instance_id,segment_id,date_x,interval,uptime,heavy,car,bike,pedestrian,night,heavy_lft,heavy_rgt,car_lft,car_rgt,bike_lft,bike_rgt,pedestrian_lft,pedestrian_rgt,night_lft,night_rgt,direction,car_speed_hist_0to70plus,car_speed_hist_0to120plus,timezone,v85,street_name,temperature_c,precipitation_mm,rain_mm,snowfall_cm,cloud_cover_pct,wind_speed_kmh,sunshine_duration_s,datetime,date_only,hour,dayofweek,is_weekend,date_y,is_holiday,date,is_school_vacation,street_code,total_people,is_rain
-1,9000009940,2025-12-25 19:00:00+01:00,hourly,0.9823109169,0.0,0.0,0.0,0.0,24.9087524743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.7419714621,12.1667810122,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Paris,,Graaf Karel de Goedelaan,-2.2,0.0,0.0,0.0,0,12.2,0.0,2025-12-25 19:00:00+01:00,2025-12-25,19,3,0,2025-12-25,1,2025-12-25,1,0,0.0,0
-1,9000009940,2025-12-25 20:00:00+01:00,hourly,0.9708305783,0.0,0.0,0.0,0.0,16.9985334335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6557526343,11.3427807992,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Paris,,Graaf Karel de Goedelaan,-2.2,0.0,0.0,0.0,0,12.1,0.0,2025-12-25 20:00:00+01:00,2025-12-25,20,3,0,2025-12-25,1,2025-12-25,1,0,0.0,0
-1,9000009940,2025-12-25 21:00:00+01:00,hourly,0.9771580887,0.0,0.0,0.0,0.0,7.2033858972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5241700641,6.6792158331,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Paris,,Graaf Karel de Goedelaan,-2.3,0.0,0.0,0.0,0,11.6,0.0,2025-12-25 21:00:00+01:00,2025-12-25,21,3,0,2025-12-25,1,2025-12-25,1,0,0.0,0
-1,9000009940,2025-12-25 22:00:00+01:00,hourly,0.9906609014,0.0,0.0,0.0,0.0,6.0492439807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0492439807,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Paris,,Graaf Karel de Goedelaan,-2.4,0.0,0.0,0.0,0,12.2,0.0,2025-12-25 22:00:00+01:00,2025-12-25,22,3,0,2025-12-25,1,2025-12-25,1,0,0.0,0
-1,9000009940,2025-12-25 23:00:00+01:00,hourly,0.9542962369,0.0,0.5151688609,0.0,0.0,1.0186757216,0.0,0.0,0.5151688609,0.0,0.0,0.0,0.0,0.0,1.0186757216,0.0,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 100.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 100.0]",Europe/Paris,124.0,Graaf Karel de Goedelaan,-2.5,0.0,0.0,0.0,0,11.7,0.0,2025-12-25 23:00:00+01:00,2025-12-25,23,3,0,2025-12-25,1,2025-12-25,1,0,0.5151688609,0
-1,9000009940,2025-12-26 00:00:00+01:00,hourly,0.9648749514,0.0,1.0784901138,0.0,0.0,5.6540626484,0.0,0.0,0.0,1.0784901138,0.0,0.0,0.0,0.0,1.5392450569,4.1148175915,1,"[50.0, 0.0, 0.0, 0.0, 0.0, 50.0, 0.0, 0.0]","[0.0, 50.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 50.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Paris,53.5,Graaf Karel de Goedelaan,-2.6,0.0,0.0,0.0,0,12.1,0.0,2025-12-26 00:00:00+01:00,2025-12-26,0,4,0,,0,2025-12-26,1,0,1.0784901138,0
-1,9000009940,2025-12-26 01:00:00+01:00,hourly,0.9836424685,0.0,0.0,0.0,0.0,1.0146561443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0146561443,0.0,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Paris,,Graaf Karel de Goedelaan,-3.1,0.0,0.0,0.0,0,12.6,0.0,2025-12-26 01:00:00+01:00,2025-12-26,1,4,0,,0,2025-12-26,1,0,0.0,0
-1,9000009940,2025-12-26 02:00:00+01:00,hourly,0.9888796997,0.0,0.0,0.0,0.0,0.5013927577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5013927577,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Paris,,Graaf Karel de Goedelaan,-3.3,0.0,0.0,0.0,0,13.0,0.0,2025-12-26 02:00:00+01:00,2025-12-26,2,4,0,,0,2025-12-26,1,0,0.0,0
-1,9000009940,2025-12-26 03:00:00+01:00,hourly,0.9635290476,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Paris,,Graaf Karel de Goedelaan,-3.3,0.0,0.0,0.0,0,12.3,0.0,2025-12-26 03:00:00+01:00,2025-12-26,3,4,0,,0,2025-12-26,1,0,0.0,0
-1,9000009940,2025-12-26 04:00:00+01:00,hourly,0.9911151063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Paris,,Graaf Karel de Goedelaan,-3.4,0.0,0.0,0.0,0,12.1,0.0,2025-12-26 04:00:00+01:00,2025-12-26,4,4,0,,0,2025-12-26,1,0,0.0,0
-1,9000009940,2025-12-26 05:00:00+01:00,hourly,0.9799143708,0.0,1.5324698057,0.0,0.0,8.1675257072,0.0,0.0,0.0,1.5324698057,0.0,0.0,0.0,0.0,5.6090594771,2.5584662301,1,"[67.0970266041, 32.9029733959, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[34.1940532081, 32.9029733959, 32.9029733959, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Paris,12.5,Graaf Karel de Goedelaan,-3.4,0.0,0.0,0.0,0,12.0,0.0,2025-12-26 05:00:00+01:00,2025-12-26,5,4,0,,0,2025-12-26,1,0,1.5324698057,0
-1,9000009940,2025-12-26 06:00:00+01:00,hourly,0.9788081761,0.0,0.0,0.0,0.0,9.6041352107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5304155238,5.0737196869,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Paris,,Graaf Karel de Goedelaan,-3.5,0.0,0.0,0.0,0,11.4,0.0,2025-12-26 06:00:00+01:00,2025-12-26,6,4,0,,0,2025-12-26,1,0,0.0,0
-1,9000009940,2025-12-26 07:00:00+01:00,hourly,0.9918753042,0.0,0.5145797599,0.0,0.0,9.0523877293,0.0,0.0,0.5145797599,0.0,0.0,0.0,0.0,0.0,5.5493174545,3.5030702748,1,"[0.0, 100.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 100.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Paris,19.0,Graaf Karel de Goedelaan,-3.8,0.0,0.0,0.0,0,12.1,0.0,2025-12-26 07:00:00+01:00,2025-12-26,7,4,0,,0,2025-12-26,1,0,0.5145797599,0
-1,9000009940,2025-12-26 08:00:00+01:00,hourly,0.973997832,10.1856068159,0.5347593583,0.0,0.0,32.8270470552,0.5079096045,9.6776972114,0.5347593583,0.0,0.0,0.0,0.0,0.0,25.7307483941,7.0962986611,1,"[0.0, 100.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 100.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Paris,14.0,Graaf Karel de Goedelaan,-4.0,0.0,0.0,0.0,0,12.0,0.0,2025-12-26 08:00:00+01:00,2025-12-26,8,4,0,,0,2025-12-26,1,0,10.7203661742,0
-1,9000009940,2025-12-26 09:00:00+01:00,hourly,0.9790322922,2.0846152816,1.5058959097,0.0,0.5421686747,0.0,0.5,1.5846152816,1.0002779322,0.5056179775,0.0,0.0,0.0,0.5421686747,0.0,0.0,1,"[33.0827067669, 0.0, 66.9172932331, 0.0, 0.0, 0.0, 0.0, 0.0]","[33.0827067669, 0.0, 0.0, 0.0, 0.0, 66.9172932331, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Paris,29.0,Graaf Karel de Goedelaan,-4.1,0.0,0.0,0.0,0,11.6,0.0,2025-12-26 09:00:00+01:00,2025-12-26,9,4,0,,0,2025-12-26,1,0,4.132679866,0
-1,9000009940,2025-12-26 10:00:00+01:00,hourly,0.9771869765,0.0,0.0,1.5,1.5487252887,0.0,0.0,0.0,0.0,0.0,1.5,0.0,1.0278919554,0.5208333333,0.0,0.0,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Paris,,Graaf Karel de Goedelaan,-3.2,0.0,0.0,0.0,0,10.2,1701.75,2025-12-26 10:00:00+01:00,2025-12-26,10,4,0,,0,2025-12-26,1,0,3.0487252887,0
-1,9000009940,2025-12-26 11:00:00+01:00,hourly,0.9843458877,0.0,0.0,0.0,2.5814612194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0648136878,0.5166475316,0.0,0.0,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Paris,,Graaf Karel de Goedelaan,-1.8,0.0,0.0,0.0,0,10.8,3600.0,2025-12-26 11:00:00+01:00,2025-12-26,11,4,0,,0,2025-12-26,1,0,2.5814612194,0
-1,9000009940,2025-12-26 12:00:00+01:00,hourly,0.9854215133,0.5,0.0,0.0,2.0642572958,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.532267614,1.5319896818,0.0,0.0,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Paris,,Graaf Karel de Goedelaan,-0.4,0.0,0.0,0.0,0,10.7,3600.0,2025-12-26 12:00:00+01:00,2025-12-26,12,4,0,,0,2025-12-26,1,0,2.5642572958,0
-1,9000009940,2025-12-26 13:00:00+01:00,hourly,0.9928373788,0.0,1.0002779322,0.0,0.0,0.0,0.0,0.0,1.0002779322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"[0.0, 100.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 100.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Paris,14.0,Graaf Karel de Goedelaan,0.3,0.0,0.0,0.0,0,9.8,3600.0,2025-12-26 13:00:00+01:00,2025-12-26,13,4,0,,0,2025-12-26,1,0,1.0002779322,0
-1,9000009940,2025-12-26 14:00:00+01:00,hourly,0.9994445989,0.5,7.0002779322,0.0,3.0,0.0,0.5,0.0,2.0,5.0002779322,0.0,0.0,3.0,0.0,0.0,0.0,1,"[33.3333333333, 0.0, 22.2222222222, 33.3333333333, 11.1111111111, 0.0, 0.0, 0.0]","[22.2222222222, 11.1111111111, 0.0, 0.0, 0.0, 22.2222222222, 11.1111111111, 22.2222222222, 11.1111111111, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Paris,39.0,Graaf Karel de Goedelaan,0.9,0.0,0.0,0.0,0,9.5,3600.0,2025-12-26 14:00:00+01:00,2025-12-26,14,4,0,,0,2025-12-26,1,0,10.5002779322,0
-1,9000009940,2025-12-26 15:00:00+01:00,hourly,0.974880239,0.5281690141,7.5711762368,0.0,4.6462968028,0.0,0.5281690141,0.0,4.5159693318,3.0552069051,0.0,0.0,1.0496058623,3.5966909405,0.0,0.0,1,"[92.6700740268, 7.3299259732, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[86.1220068242, 6.5480672027, 7.3299259732, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Paris,5.0,Graaf Karel de Goedelaan,1.1,0.0,0.0,0.0,0,8.2,3600.0,2025-12-26 15:00:00+01:00,2025-12-26,15,4,0,,0,2025-12-26,1,0,12.745642053700001,0
-1,9000009940,2025-12-26 16:00:00+01:00,hourly,0.9769394242,42.2541853709,3.5416501231,0.0,1.009359256,3.5734543392,7.2625378763,34.9916474946,3.0314460415,0.5102040816,0.0,0.0,0.0,1.009359256,0.510493477,3.0629608622,1,"[100.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[100.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Paris,4.0,Graaf Karel de Goedelaan,0.1,0.0,0.0,0.0,0,7.5,3600.0,2025-12-26 16:00:00+01:00,2025-12-26,16,4,0,,0,2025-12-26,1,0,46.80519475,0
-1,9000009940,2025-12-26 17:00:00+01:00,hourly,0.9814652789,0.5154639175,0.5110732538,0.5110732538,0.0,89.752176319,0.0,0.5154639175,0.0,0.5110732538,0.0,0.5110732538,0.0,0.0,19.918517123,69.8336591959,1,"[100.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 100.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Paris,9.0,Graaf Karel de Goedelaan,-1.8,0.0,0.0,0.0,3,7.3,93.47,2025-12-26 17:00:00+01:00,2025-12-26,17,4,0,,0,2025-12-26,1,0,1.5376104251,0
-1,9000009940,2025-12-26 18:00:00+01:00,hourly,0.9679973639,0.0,0.0,0.0,0.0,32.944915993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.3879524707,21.5569635223,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Paris,,Graaf Karel de Goedelaan,-1.6,0.0,0.0,0.0,0,8.7,0.0,2025-12-26 18:00:00+01:00,2025-12-26,18,4,0,,0,2025-12-26,1,0,0.0,0
-1,9000009940,2025-12-26 19:00:00+01:00,hourly,0.9829096425,0.0,0.0,0.0,0.0,35.3315075435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5412939631,30.7902135803,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Paris,,Graaf Karel de Goedelaan,-1.1,0.0,0.0,0.0,48,10.4,0.0,2025-12-26 19:00:00+01:00,2025-12-26,19,4,0,,0,2025-12-26,1,0,0.0,0
-1,9000009940,2025-12-26 20:00:00+01:00,hourly,0.9745019928,0.0,0.5116543491,0.0,0.0,9.1844753687,0.0,0.0,0.5116543491,0.0,0.0,0.0,0.0,0.0,2.4997220678,6.6847533009,1,"[100.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 100.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Paris,9.0,Graaf Karel de Goedelaan,-1.1,0.0,0.0,0.0,21,10.7,0.0,2025-12-26 20:00:00+01:00,2025-12-26,20,4,0,,0,2025-12-26,1,0,0.5116543491,0
-1,9000009940,2025-12-26 21:00:00+01:00,hourly,0.9883492647,0.0,0.0,0.0,0.0,22.198083499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0350770993,12.1630063997,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Paris,,Graaf Karel de Goedelaan,-1.2,0.0,0.0,0.0,73,10.0,0.0,2025-12-26 21:00:00+01:00,2025-12-26,21,4,0,,0,2025-12-26,1,0,0.0,0
-1,9000009940,2025-12-26 22:00:00+01:00,hourly,0.9530100022,0.0,0.5649717514,0.0,0.0,5.7049607541,0.0,0.0,0.0,0.5649717514,0.0,0.0,0.0,0.0,1.5579919215,4.1469688326,1,"[0.0, 100.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 100.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Paris,19.0,Graaf Karel de Goedelaan,-1.3,0.0,0.0,0.0,2,9.9,0.0,2025-12-26 22:00:00+01:00,2025-12-26,22,4,0,,0,2025-12-26,1,0,0.5649717514,0
-1,9000009940,2025-12-26 23:00:00+01:00,hourly,0.963065359,0.0,0.0,0.0,0.0,11.9449790951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0800898914,9.8648892036,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Paris,,Graaf Karel de Goedelaan,-1.2,0.0,0.0,0.0,0,10.4,0.0,2025-12-26 23:00:00+01:00,2025-12-26,23,4,0,,0,2025-12-26,1,0,0.0,0
-1,9000009940,2025-12-27 00:00:00+01:00,hourly,0.9596146395,0.0,0.0,0.0,0.0,0.5312868949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5312868949,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Paris,,Graaf Karel de Goedelaan,-1.3,0.0,0.0,0.0,0,10.9,0.0,2025-12-27 00:00:00+01:00,2025-12-27,0,5,1,,0,2025-12-27,1,0,0.0,0
-1,9000009940,2025-12-27 01:00:00+01:00,hourly,0.9517647001,0.0,0.0,0.0,0.0,1.6235718581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5411906194,1.0823812387,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Paris,,Graaf Karel de Goedelaan,-1.6,0.0,0.0,0.0,0,10.8,0.0,2025-12-27 01:00:00+01:00,2025-12-27,1,5,1,,0,2025-12-27,1,0,0.0,0
-1,9000009940,2025-12-27 02:00:00+01:00,hourly,0.9810895381,0.0,1.0338885698,0.0,0.0,1.5508328547,0.0,0.0,1.0338885698,0.0,0.0,0.0,0.0,0.0,0.0,1.5508328547,1,"[100.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[50.0, 50.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Paris,8.5,Graaf Karel de Goedelaan,-1.8,0.0,0.0,0.0,0,10.9,0.0,2025-12-27 02:00:00+01:00,2025-12-27,2,5,1,,0,2025-12-27,1,0,1.0338885698,0
-1,9000009940,2025-12-27 03:00:00+01:00,hourly,0.9916848064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Paris,,Graaf Karel de Goedelaan,-1.8,0.0,0.0,0.0,0,11.7,0.0,2025-12-27 03:00:00+01:00,2025-12-27,3,5,1,,0,2025-12-27,1,0,0.0,0
-1,9000009940,2025-12-27 04:00:00+01:00,hourly,0.980205479,0.0,0.0,0.0,0.0,0.5353955979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5353955979,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Paris,,Graaf Karel de Goedelaan,-1.6,0.0,0.0,0.0,0,12.0,0.0,2025-12-27 04:00:00+01:00,2025-12-27,4,5,1,,0,2025-12-27,1,0,0.0,0
-1,9000009940,2025-12-27 05:00:00+01:00,hourly,0.9729484703,0.0,0.0,0.0,0.0,1.5390762206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5131278539,1.0259483667,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Paris,,Graaf Karel de Goedelaan,-1.7,0.0,0.0,0.0,0,11.7,0.0,2025-12-27 05:00:00+01:00,2025-12-27,5,5,1,,0,2025-12-27,1,0,0.0,0
